source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status,forecast_segment,section_order,line_order,source_path_order,composition_mode,composition_mode_order,stack_role,formula_role,stack_note,signed_contribution,stack_value,raw_value,stack_value_clean,chart_visible,legend_visible,net_effect_group,clean_stack_value,stack_unit,stack_balance_value,stack_balance_residual,stack_balance_status,stack_total_by_FY,overlay_total_value,overlay_series_id,overlay_label,stack_overlay_residual,stack_overlay_status,clean_stack_total_by_FY,clean_overlay_total_value,clean_overlay_residual,clean_overlay_status,formula_residual,formula_residual_abs,formula_residual_status
BEFU26 official,2001,FY2001,TUC,TUC net revenue,tuc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,B58,,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,4,37,0,Gross-to-net bridge audit,0,component_positive,gross_component,,0.0,0.0,0.0,0.0,True,True,tuc_net_revenue,0.0,$m nominal ex GST,1641.1241245266667,-3.183231456205249e-12,balanced,1641.1241245266667,1641.12412452667,total_nltf_net_revenue,Total NLTF revenue,-3.183231456205249e-12,balanced,1641.1241245266667,1641.12412452667,-3.183231456205249e-12,balanced,,,
BEFU26 official,2001,FY2001,Totals,Total RUC+PED,total_fed_ruc_net_revenue,1493.231124526667,$m nominal ex GST,calculated_rollup,revenue_line_reconciliation.csv,net_fed_revenue + total_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,derived_dashboard_subtotal,runtime_formula_overlay,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,,befu26_official,official_comparator,BEFU26,available,,5,21,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,1493.231124526667,,False,False,total_fed_ruc_net_revenue,,,1641.1241245266667,-3.183231456205249e-12,balanced,1641.1241245266667,1641.12412452667,total_nltf_net_revenue,Total NLTF revenue,-3.183231456205249e-12,balanced,1641.1241245266667,1641.12412452667,-3.183231456205249e-12,balanced,,,
BEFU26 official,2001,FY2001,Totals,Total gross revenues,total_gross_revenue,1726.97601341556,$m nominal ex GST,aggregate,annual_spine.csv,B61,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,5,38,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,1726.97601341556,,False,False,total_gross_revenue,,,1641.1241245266667,-3.183231456205249e-12,balanced,1641.1241245266667,1641.12412452667,total_nltf_net_revenue,Total NLTF revenue,-3.183231456205249e-12,balanced,1641.1241245266667,1641.12412452667,-3.183231456205249e-12,balanced,4.092726157978177e-12,4.092726157978177e-12,reconciled
BEFU26 official,2001,FY2001,Totals,Total admin fees,total_admin_fees,42.984,$m nominal ex GST,aggregate,annual_spine.csv,B62,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,5,39,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,42.984,,False,False,total_admin_fees,,,1641.1241245266667,-3.183231456205249e-12,balanced,1641.1241245266667,1641.12412452667,total_nltf_net_revenue,Total NLTF revenue,-3.183231456205249e-12,balanced,1641.1241245266667,1641.12412452667,-3.183231456205249e-12,balanced,0.0,0.0,reconciled
BEFU26 official,2001,FY2001,Totals,Total revenues net of admin fees,total_revenue_net_admin,1683.99201341556,$m nominal ex GST,aggregate,annual_spine.csv,B63,total_gross_revenue - total_admin_fees,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,5,40,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,1683.99201341556,,False,False,total_revenue_net_admin,,,1641.1241245266667,-3.183231456205249e-12,balanced,1641.1241245266667,1641.12412452667,total_nltf_net_revenue,Total NLTF revenue,-3.183231456205249e-12,balanced,1641.1241245266667,1641.12412452667,-3.183231456205249e-12,balanced,0.0,0.0,reconciled
BEFU26 official,2001,FY2001,Totals,Total refunds,total_refunds,42.8678888888889,$m nominal ex GST,aggregate,annual_spine.csv,B64,ruc_refunds + fed_refunds + mvr_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,5,41,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,42.8678888888889,,False,False,total_refunds,,,1641.1241245266667,-3.183231456205249e-12,balanced,1641.1241245266667,1641.12412452667,total_nltf_net_revenue,Total NLTF revenue,-3.183231456205249e-12,balanced,1641.1241245266667,1641.12412452667,-3.183231456205249e-12,balanced,9.947598300641403e-14,9.947598300641403e-14,reconciled
BEFU26 official,2001,FY2001,Totals,Total NLTF revenue,total_nltf_net_revenue,1641.12412452667,$m nominal ex GST,aggregate,annual_spine.csv,B65,total_revenue_net_admin - total_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,5,42,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,1641.12412452667,,False,False,total_nltf_net_revenue,,,1641.1241245266667,-3.183231456205249e-12,balanced,1641.1241245266667,1641.12412452667,total_nltf_net_revenue,Total NLTF revenue,-3.183231456205249e-12,balanced,1641.1241245266667,1641.12412452667,-3.183231456205249e-12,balanced,-1.1368683772161603e-12,1.1368683772161603e-12,reconciled
BEFU26 official,2002,FY2002,Key volumes,Light RUC net km,light_ruc_net_km,6386.274088,million km,bridge_input,annual_spine.csv,C5,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,0,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,6386.274088,,False,False,light_ruc_net_km,,,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,Key volumes,Heavy RUC net km,heavy_ruc_net_km,2831.679336,million km,bridge_input,annual_spine.csv,C6,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,2,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,2831.679336,,False,False,heavy_ruc_net_km,,,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,0.0,million km,bridge_input,annual_spine.csv,C7,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,3,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,0.0,,False,False,light_bev_ruc_net_km,,,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,0.0,million km,bridge_input,annual_spine.csv,C8,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,4,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,0.0,,False,False,heavy_bev_ruc_net_km,,,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,Key volumes,PHEV RUC net km,phev_ruc_net_km,0.0,million km,bridge_input,annual_spine.csv,C9,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,5,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,0.0,,False,False,phev_ruc_net_km,,,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,Key volumes,PED volume,ped_volume,2869.82042114144,million litres,bridge_input,annual_spine.csv,C10,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,6,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,2869.82042114144,,False,False,ped_volume,,,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,Key volumes,TUC GTK,tuc_gtk,0.0,tonne-km,bridge_input,annual_spine.csv,C13,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,9,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,0.0,,False,False,tuc_gtk,,,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,RUC,Light RUC net revenue,light_ruc_net_revenue,127.276975146667,$m nominal ex GST,leaf,annual_spine.csv,C28,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,10,0,Gross-to-net bridge audit,0,component_positive,gross_component,,127.276975146667,127.276975146667,127.276975146667,127.276975146667,True,True,light_ruc_net_revenue,127.276975146667,$m nominal ex GST,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,449.607653208889,$m nominal ex GST,leaf,annual_spine.csv,C29,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,11,0,Gross-to-net bridge audit,0,component_positive,gross_component,,449.607653208889,449.607653208889,449.607653208889,449.607653208889,True,True,heavy_ruc_net_revenue,449.607653208889,$m nominal ex GST,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,C30,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,12,0,Gross-to-net bridge audit,0,component_positive,gross_component,,0.0,0.0,0.0,0.0,True,True,light_bev_ruc_net_revenue,0.0,$m nominal ex GST,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,C31,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,13,0,Gross-to-net bridge audit,0,component_positive,gross_component,,0.0,0.0,0.0,0.0,True,True,heavy_bev_ruc_net_revenue,0.0,$m nominal ex GST,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,C32,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,14,0,Gross-to-net bridge audit,0,component_positive,gross_component,,0.0,0.0,0.0,0.0,True,True,phev_ruc_net_revenue,0.0,$m nominal ex GST,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,RUC,RUC refunds,ruc_refunds,25.7306666666667,$m nominal ex GST,deduction,annual_spine.csv,C33,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,15,0,Gross-to-net bridge audit,0,component_negative,refund_deduction,RUC refunds are present in Gross RUC and Total refunds; the bridge shows the gross add-back and the signed refund deduction.,-25.7306666666667,-25.7306666666667,25.7306666666667,0.0,False,False,ruc_refunds_internal_zero_net_pair,0.0,$m nominal ex GST,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,RUC,RUC refunds gross add-back,ruc_refunds_gross_addback,25.7306666666667,$m nominal ex GST,bridge_addback,annual_spine.csv,C33,"Gross-to-net bridge add-back: Gross RUC already includes RUC refunds, so this positive row allows the explicit refund deduction to remain visible without changing Total NLTF revenue.",derived_bridge_addback,runtime_bridge_audit,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,,befu26_official,official_comparator,BEFU26,available,,1,16,0,Gross-to-net bridge audit,0,component_positive,gross_addback,"Gross-to-net bridge add-back: Gross RUC already includes RUC refunds, so this positive row allows the explicit refund deduction to remain visible without changing Total NLTF revenue.",25.7306666666667,25.7306666666667,25.7306666666667,0.0,False,False,ruc_refunds_internal_zero_net_pair,0.0,$m nominal ex GST,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,RUC,Gross RUC,gross_ruc_revenue,602.615295022222,$m nominal ex GST,aggregate,annual_spine.csv,C34,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,17,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,602.615295022222,,False,False,gross_ruc_revenue,,,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,-7.958078640513122e-13,7.958078640513122e-13,reconciled
BEFU26 official,2002,FY2002,RUC,RUC admin,ruc_admin_revenue,11.139,$m nominal ex GST,deduction,annual_spine.csv,C35,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,18,0,Gross-to-net bridge audit,0,component_negative,deduction,,-11.139,-11.139,11.139,-11.139,True,True,ruc_admin_revenue,-11.139,$m nominal ex GST,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,RUC,RUC net admin,ruc_revenue_net_admin,591.476295022222,$m nominal ex GST,aggregate,annual_spine.csv,C36,gross_ruc_revenue - ruc_admin_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,19,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,591.476295022222,,False,False,ruc_revenue_net_admin,,,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,0.0,0.0,reconciled
BEFU26 official,2002,FY2002,RUC,RUC net admin/refunds,total_ruc_net_revenue,565.745628355555,$m nominal ex GST,aggregate,annual_spine.csv,C37,ruc_revenue_net_admin - ruc_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,20,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,565.745628355555,,False,False,total_ruc_net_revenue,,,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,-2.2737367544323206e-13,2.2737367544323206e-13,reconciled
BEFU26 official,2002,FY2002,FED,Gross PED,gross_ped_revenue,959.111323,$m nominal ex GST,leaf,annual_spine.csv,C40,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,2,22,0,Gross-to-net bridge audit,0,component_positive,gross_component,,959.111323,959.111323,959.111323,959.111323,True,True,gross_ped_revenue,959.111323,$m nominal ex GST,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,FED,LPG,gross_lpg_revenue,26.796,$m nominal ex GST,leaf,annual_spine.csv,C41,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,2,23,0,Gross-to-net bridge audit,0,component_positive,gross_component,,26.796,26.796,26.796,26.796,True,True,gross_lpg_revenue,26.796,$m nominal ex GST,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
BEFU26 official,2002,FY2002,FED,CNG,gross_cng_revenue,0.389,$m nominal ex GST,leaf,annual_spine.csv,C42,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,2,24,0,Gross-to-net bridge audit,0,component_positive,gross_component,,0.389,0.389,0.389,0.389,True,True,gross_cng_revenue,0.389,$m nominal ex GST,1682.868840244445,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,total_nltf_net_revenue,Total NLTF revenue,5.002220859751105e-12,balanced,1682.868840244445,1682.86884024444,5.002220859751105e-12,balanced,,,
