scenario_name,role,workbook_filename,workbook_sha256,sheet,stream,cell,row_number,column_number,row_label,column_label,period,canonical_period,variable_name,canonical_variable,value,unit,value_type,source_status
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,K3,3,11,2026Q2,q2_dummy,2026Q2,2026Q2,q2_dummy,q2_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,L3,3,12,2026Q2,q3_dummy,2026Q2,2026Q2,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,M3,3,13,2026Q2,q4_dummy,2026Q2,2026Q2,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,N3,3,14,2026Q2,post_2020_dummy,2026Q2,2026Q2,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,O3,3,15,2026Q2,trend_index,2026Q2,2026Q2,trend_index,trend_index,98,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,P3,3,16,2026Q2,log_real_gdp_per_capita,2026Q2,2026Q2,log_real_gdp_per_capita,log_real_gdp_per_capita,9.967264368410351,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,Q3,3,17,2026Q2,log_population,2026Q2,2026Q2,log_population,log_population,15.49559054333778,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,R3,3,18,2026Q2,log_unemployment_rate,2026Q2,2026Q2,log_unemployment_rate,log_unemployment_rate,-2.9403921785208267,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,S3,3,19,2026Q2,log_real_petrol_price,2026Q2,2026Q2,log_real_petrol_price,log_real_petrol_price,5.591850707940785,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,T3,3,20,2026Q2,log_target_lag_1,2026Q2,2026Q2,log_target_lag_1,log_target_lag_1,7.310574433308724,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,U3,3,21,2026Q2,log_target_lag_4,2026Q2,2026Q2,log_target_lag_4,log_target_lag_4,7.29728962108572,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,V3,3,22,2026Q2,diff_log_target_lag_1_lag_4,2026Q2,2026Q2,diff_log_target_lag_1_lag_4,diff_log_target_lag_1_lag_4,0.013284812223004039,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,W3,3,23,2026Q2,gdp_petrol_interaction,2026Q2,2026Q2,gdp_petrol_interaction,gdp_petrol_interaction,55.735454314728386,derived interaction,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,X3,3,24,2026Q2,post_2011_x_log_trend,2026Q2,2026Q2,post_2011_x_log_trend,post_2011_x_log_trend,4.584967478670572,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,A4,4,1,2026Q3,period,2026Q3,2026Q3,period,period,2026Q3,system,text,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,B4,4,2,2026Q3,year,2026Q3,2026Q3,year,year,2026,system,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,C4,4,3,2026Q3,quarter,2026Q3,2026Q3,quarter,quarter,3,system,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,D4,4,4,2026Q3,horizon,2026Q3,2026Q3,horizon,horizon,3,system,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,E4,4,5,2026Q3,real_gdp_per_capita_nzd,2026Q3,2026Q3,real_gdp_per_capita_nzd,real_gdp_per_capita_nzd,21390.652463418424,real NZD/person,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,F4,4,6,2026Q3,population,2026Q3,2026Q3,population,population,5378018.085543658,persons,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,G4,4,7,2026Q3,unemployment_rate,2026Q3,2026Q3,unemployment_rate,unemployment_rate,0.05254925,percentage points,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,H4,4,8,2026Q3,real_petrol_price_cents_per_litre,2026Q3,2026Q3,real_petrol_price_cents_per_litre,real_petrol_price_cents_per_litre,266.66315789473686,cents/litre,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,I4,4,9,2026Q3,target_lag_1,2026Q3,2026Q3,target_lag_1,target_lag_1,1472.602453254957,model target units,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,J4,4,10,2026Q3,target_lag_4,2026Q3,2026Q3,target_lag_4,target_lag_4,1544.6797387351803,model target units,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,K4,4,11,2026Q3,q2_dummy,2026Q3,2026Q3,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,L4,4,12,2026Q3,q3_dummy,2026Q3,2026Q3,q3_dummy,q3_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,M4,4,13,2026Q3,q4_dummy,2026Q3,2026Q3,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,N4,4,14,2026Q3,post_2020_dummy,2026Q3,2026Q3,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,O4,4,15,2026Q3,trend_index,2026Q3,2026Q3,trend_index,trend_index,99,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,P4,4,16,2026Q3,log_real_gdp_per_capita,2026Q3,2026Q3,log_real_gdp_per_capita,log_real_gdp_per_capita,9.970709304809855,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,Q4,4,17,2026Q3,log_population,2026Q3,2026Q3,log_population,log_population,15.497830478680648,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,R4,4,18,2026Q3,log_unemployment_rate,2026Q3,2026Q3,log_unemployment_rate,log_unemployment_rate,-2.9460044538828134,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,S4,4,19,2026Q3,log_real_petrol_price,2026Q3,2026Q3,log_real_petrol_price,log_real_petrol_price,5.585986281018515,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,T4,4,20,2026Q3,log_target_lag_1,2026Q3,2026Q3,log_target_lag_1,log_target_lag_1,7.294786490867601,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,U4,4,21,2026Q3,log_target_lag_4,2026Q3,2026Q3,log_target_lag_4,log_target_lag_4,7.342571879,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,V4,4,22,2026Q3,diff_log_target_lag_1_lag_4,2026Q3,2026Q3,diff_log_target_lag_1_lag_4,diff_log_target_lag_1_lag_4,-0.0477853881323993,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,W4,4,23,2026Q3,gdp_petrol_interaction,2026Q3,2026Q3,gdp_petrol_interaction,gdp_petrol_interaction,55.69624538869151,derived interaction,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,X4,4,24,2026Q3,post_2011_x_log_trend,2026Q3,2026Q3,post_2011_x_log_trend,post_2011_x_log_trend,4.59511985013459,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,A5,5,1,2026Q4,period,2026Q4,2026Q4,period,period,2026Q4,system,text,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,B5,5,2,2026Q4,year,2026Q4,2026Q4,year,year,2026,system,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,C5,5,3,2026Q4,quarter,2026Q4,2026Q4,quarter,quarter,4,system,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,D5,5,4,2026Q4,horizon,2026Q4,2026Q4,horizon,horizon,4,system,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,E5,5,5,2026Q4,real_gdp_per_capita_nzd,2026Q4,2026Q4,real_gdp_per_capita_nzd,real_gdp_per_capita_nzd,21464.46897428942,real NZD/person,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,F5,5,6,2026Q4,population,2026Q4,2026Q4,population,population,5390078.000000001,persons,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,G5,5,7,2026Q4,unemployment_rate,2026Q4,2026Q4,unemployment_rate,unemployment_rate,0.0523570125,percentage points,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,H5,5,8,2026Q4,real_petrol_price_cents_per_litre,2026Q4,2026Q4,real_petrol_price_cents_per_litre,real_petrol_price_cents_per_litre,265.09473684210525,cents/litre,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,I5,5,9,2026Q4,target_lag_1,2026Q4,2026Q4,target_lag_1,target_lag_1,1540.8180393883424,model target units,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,J5,5,10,2026Q4,target_lag_4,2026Q4,2026Q4,target_lag_4,target_lag_4,1565.5435343949114,model target units,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,K5,5,11,2026Q4,q2_dummy,2026Q4,2026Q4,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,L5,5,12,2026Q4,q3_dummy,2026Q4,2026Q4,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,M5,5,13,2026Q4,q4_dummy,2026Q4,2026Q4,q4_dummy,q4_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,N5,5,14,2026Q4,post_2020_dummy,2026Q4,2026Q4,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,O5,5,15,2026Q4,trend_index,2026Q4,2026Q4,trend_index,trend_index,100,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,P5,5,16,2026Q4,log_real_gdp_per_capita,2026Q4,2026Q4,log_real_gdp_per_capita,log_real_gdp_per_capita,9.97415424120936,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,Q5,5,17,2026Q4,log_population,2026Q4,2026Q4,log_population,log_population,15.500070414023515,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,R5,5,18,2026Q4,log_unemployment_rate,2026Q4,2026Q4,log_unemployment_rate,log_unemployment_rate,-2.94966939648192,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,S5,5,19,2026Q4,log_real_petrol_price,2026Q4,2026Q4,log_real_petrol_price,log_real_petrol_price,5.5800872596165885,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,T5,5,20,2026Q4,log_target_lag_1,2026Q4,2026Q4,log_target_lag_1,log_target_lag_1,7.340068748781882,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,U5,5,21,2026Q4,log_target_lag_4,2026Q4,2026Q4,log_target_lag_4,log_target_lag_4,7.355988349,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,V5,5,22,2026Q4,diff_log_target_lag_1_lag_4,2026Q4,2026Q4,diff_log_target_lag_1_lag_4,diff_log_target_lag_1_lag_4,-0.015919600218118113,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,W5,5,23,2026Q4,gdp_petrol_interaction,2026Q4,2026Q4,gdp_petrol_interaction,gdp_petrol_interaction,55.65665100682311,derived interaction,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,X5,5,24,2026Q4,post_2011_x_log_trend,2026Q4,2026Q4,post_2011_x_log_trend,post_2011_x_log_trend,4.605170185988092,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,A6,6,1,2027Q1,period,2027Q1,2027Q1,period,period,2027Q1,system,text,materialized_from_workbook_cell
